hive,day,hour,temp,humid,weight,file_size,workers_avg,drones_avg,total,ratio,workers_array,drones_array
AppMAIS7R,2022-09-15,12,90.86,75.8,48.37,47441778,12.2,0.4,12.6,30.5,"[0, 2, 15, 24, 20]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-15,13,92.84,75.1,48.29,46780134,9.8,1.0,10.8,9.8,"[0, 2, 15, 14, 18]","[0, 0, 2, 2, 1]"
AppMAIS7R,2022-09-15,14,93.74,74.5,48.26,46702851,9.4,0.4,9.8,23.5,"[0, 3, 13, 16, 15]","[0, 0, 0, 0, 2]"
AppMAIS7R,2022-09-15,15,93.2,74.5,48.26,61850908,13.6,0.8,14.4,17.0,"[0, 3, 19, 23, 23]","[0, 0, 1, 1, 2]"
AppMAIS7R,2022-09-15,16,92.48,74.4,48.01,25686537,6.0,0.2,6.2,30.0,"[7, 8, 5, 6, 4]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-16,12,91.4,75.1,48.31,52366508,8.6,0.4,9.0,21.5,"[0, 2, 16, 14, 11]","[0, 0, 1, 1, 0]"
AppMAIS7R,2022-09-16,13,93.56,74.8,48.34,41780103,11.4,0.8,12.200000000000001,14.25,"[1, 3, 16, 18, 19]","[0, 0, 1, 2, 1]"
AppMAIS7R,2022-09-16,14,94.1,74.6,48.29,44645125,9.6,2.2,11.8,4.36,"[0, 4, 13, 16, 15]","[0, 1, 2, 2, 6]"
AppMAIS7R,2022-09-16,15,94.46,74.7,48.45,44315756,8.6,0.2,8.799999999999999,43.0,"[0, 2, 17, 11, 13]","[0, 0, 1, 0, 0]"
AppMAIS7R,2022-09-16,16,93.74,74.9,48.43,29048233,11.6,0.2,11.799999999999999,58.0,"[17, 14, 9, 11, 7]","[1, 0, 0, 0, 0]"
AppMAIS7R,2022-09-17,10,81.86,74.6,48.36,36136766,7.8,0.4,8.2,19.5,"[0, 0, 16, 13, 10]","[0, 0, 0, 1, 1]"
AppMAIS7R,2022-09-17,12,90.86,75.6,48.5,41206920,5.8,0.4,6.2,14.5,"[0, 0, 9, 11, 9]","[0, 1, 0, 1, 0]"
AppMAIS7R,2022-09-17,13,93.2,76.2,48.5,32374654,5.4,0.2,5.6000000000000005,27.0,"[0, 0, 8, 9, 10]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-17,14,93.02,76.0,48.48,25319958,9.2,0.2,9.399999999999999,46.0,"[7, 9, 12, 9, 9]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-17,15,90.5,76.4,48.4,47392557,22.0,0.4,22.4,55.0,"[9, 28, 25, 23, 25]","[0, 0, 1, 0, 1]"
AppMAIS7R,2022-09-17,16,90.14,77.0,48.63,32678498,15.0,0.2,15.2,75.0,"[14, 17, 14, 15, 15]","[0, 1, 0, 0, 0]"
AppMAIS7R,2022-09-17,17,89.96,77.0,48.58,27066459,10.6,0.2,10.799999999999999,53.0,"[8, 8, 10, 13, 14]","[0, 0, 0, 0, 1]"
AppMAIS7R,2022-09-17,19,85.46,77.7,49.01,16211598,8.8,0.4,9.200000000000001,22.0,"[8, 7, 9, 10, 10]","[1, 1, 0, 0, 0]"
